4.000396862138126	0.00013921603003030724	1.0144473028138738e-06
4.125396862138126	0.00015130325543750525	7.071789943627238e-07
4.250396862138126	0.00015278478874477776	6.785812224605975e-07
4.375396862138126	0.0001487545005390824	5.552280676844378e-07
4.500396862138126	0.00014249750061205217	5.271470127744156e-07
4.625396862138126	0.00014083466635812043	4.773096753347825e-07
4.750396862138126	0.00013811185938925155	4.501767812385148e-07
4.875396862138126	0.000136490032225013	4.1682612789767306e-07
5.000396862138126	0.00013631125679377956	4.2748869229239614e-07
5.125396862138126	0.00013255549060620374	3.953904337732687e-07
5.250396862138126	0.00012816601170073124	3.7845468023563545e-07
5.375396862138126	0.00012296078211419977	3.6316835532944537e-07
5.500396862138126	0.00011980206805246005	3.445306128550108e-07
5.625396862138126	0.00011539472190785461	3.2913813371320915e-07
5.750396862138126	0.00011405394714216345	3.2343400514287953e-07
5.875396862138126	0.00011256051194490556	3.152769990851892e-07
6.000396862138126	0.00011110470778170661	2.9211491219473136e-07
6.125396862138126	0.00010604493717640604	2.921747277386218e-07
6.250396862138126	0.0001048717198388675	2.763948390501047e-07
6.375396862138126	9.968895214945425e-05	2.7511106164545516e-07
6.500396862138126	0.00010056308110727559	2.578642264806972e-07
6.625396862138126	9.880077929515272e-05	2.689664205962855e-07
6.750396862138126	9.842566002610307e-05	2.460926061680594e-07
6.875396862138126	9.593763656566798e-05	2.5240454614739865e-07
7.000396862138126	9.334332509823695e-05	2.451653992478897e-07
7.125396862138126	9.128184281460436e-05	2.3081827445827972e-07
7.250396862138126	8.828664597894379e-05	2.3143588072036324e-07
7.375396862138126	8.689384568045199e-05	2.167845758874221e-07
7.500396862138126	8.602707307376214e-05	2.20816099451332e-07
7.625396862138126	8.413180129351967e-05	2.029341305927599e-07
7.750396862138126	8.321527648694252e-05	2.1386590663304801e-07
7.875396862138126	8.304289652902892e-05	2.0237277079570124e-07
8.000396862138125	7.908053842402903e-05	2.001718236356822e-07
8.125396862138125	7.804746908854723e-05	1.948594385318771e-07
8.250396862138125	7.607385134217676e-05	1.8950893074959082e-07
8.375396862138125	7.493483001125039e-05	2.0275848769627216e-07
8.500396862138125	7.317515204282912e-05	1.8525770527901757e-07
8.625396862138125	7.079566759744746e-05	1.9639869266073502e-07
8.750396862138125	7.048008647568855e-05	1.82176873987784e-07
8.875396862138125	6.847110073912757e-05	1.8570043109849972e-07
9.000396862138125	6.709955981595728e-05	1.806292155029411e-07
9.125396862138125	6.482168377328686e-05	1.8381827316834708e-07
9.250396862138125	6.403070278900646e-05	1.8106562242712078e-07
9.375396862138125	6.381379784393734e-05	1.8148484418713547e-07
9.500396862138125	6.349796934172277e-05	1.87107050788186e-07
9.625396862138125	6.233500365854422e-05	1.7802736104736928e-07
9.750396862138125	6.070789137277281e-05	1.7937456942172402e-07
9.875396862138125	6.106235294052342e-05	1.807290510097217e-07
10.000396862138125	5.9007152953529385e-05	1.7964455744333604e-07
10.125396862138125	5.787839562894338e-05	1.7409969519251612e-07
10.250396862138125	5.753476181771463e-05	1.7352984580981544e-07
10.375396862138125	5.7795863819721026e-05	1.7503293283268717e-07
10.500396862138125	5.6658570675162574e-05	1.7387293442880335e-07
10.625396862138125	5.518508623716705e-05	1.708614867678803e-07
10.750396862138125	5.502860889517539e-05	1.7215448289532219e-07
10.875396862138125	5.3689380764235856e-05	1.7254638140893506e-07
11.000396862138125	5.293312775689384e-05	1.674026401354063e-07
11.125396862138125	5.2954240352598496e-05	1.740456866503368e-07
11.250396862138125	5.3102882461794855e-05	1.6790423276782762e-07
11.375396862138125	5.262174729347132e-05	1.765144827514743e-07
11.500396862138125	5.1930501529929734e-05	1.6600876024584122e-07
11.625396862138125	5.0800810344493914e-05	1.6697428141096383e-07
11.750396862138125	5.01469330445295e-05	1.6201823216561708e-07
11.875396862138125	4.902768288204484e-05	1.6548680495388272e-07
12.000396862138125	4.8795453057462385e-05	1.6174557626429148e-07
12.125396862138125	4.9858287501122155e-05	1.6968910998601396e-07
12.250396862138125	4.926378661389129e-05	1.6626574874391386e-07
12.375396862138125	4.850506742372476e-05	1.6377596940861805e-07
12.500396862138125	4.7251569699027955e-05	1.6073171232970318e-07
12.625396862138125	4.658371908986025e-05	1.6283336135311472e-07
12.750396862138125	4.6023158615519105e-05	1.602330425416284e-07
12.875396862138125	4.59114133841289e-05	1.5981106545293589e-07
13.000396862138125	4.6364411009804436e-05	1.6059111899968974e-07
13.125396862138125	4.643014433381635e-05	1.5827763393575944e-07
13.250396862138125	4.61551439488402e-05	1.624285211904209e-07
13.375396862138125	4.5758698253277855e-05	1.5853402550870837e-07
13.500396862138125	4.429463720040368e-05	1.5827792740904495e-07
13.625396862138125	4.414880376868685e-05	1.5645082437105972e-07
13.750396862138125	4.442398596016872e-05	1.5951393292978208e-07
13.875396862138125	4.488731517585621e-05	1.58692690314369e-07
14.000396862138125	4.538954761862472e-05	1.6131121448007235e-07
14.125396862138125	4.6801307635464156e-05	1.673771879895054e-07
14.250396862138125	4.61567962173845e-05	1.6076555588166894e-07
14.375396862138125	4.835314039044792e-05	1.699869311991219e-07
14.500396862138125	4.665854827513822e-05	1.5617273414054867e-07
14.625396862138125	4.5478383850511645e-05	1.6207792386944066e-07
14.750396862138125	4.508715114575129e-05	1.5674264227107052e-07
14.875396862138125	4.4743961160623004e-05	1.680987569877405e-07
15.000396862138125	4.335340297806011e-05	1.5275702922168707e-07
