DMC, Unknown, Unknown
lambda=  2.45010, T=   0.000, dT=  0.000, Date='2021-12-21 17:27:35'
   0.000   0.125 131.875 100000000., sample="Unknown"
 23590003235. 23427392498. 23403323369. 23402510921. 23413392879. 23844792285. 23535253527. 23154935599. 23398077169. 23413904376.
 23318728917. 23682258262. 23466925171. 23519722704. 23500263536. 23463659814. 23640966107. 23228776550. 23466822055. 23402652676.
 23453003699. 23366774152. 23107402297. 23214575853. 23204985513. 23021192825. 23037735104. 22800337407. 23141922059. 23026740226.
 22868469288. 22784420670. 23000375174. 22764090030. 22651078182. 22492312483. 22731719207. 22637744339. 22616866542. 22467808800.
 22418957046. 22501503109. 22383683584. 22459512116. 22276181081. 22329408929. 22104355983. 22152084998. 22142355042. 22044184294.
 22026982153. 22057216145. 21986712684. 21802795951. 21874824154. 21748024246. 21760162922. 21612119659. 21197867489. 20951812374.
 20772086797. 20519445689. 20174534658. 20048101035. 19984335369. 19900678459. 19794054430. 19890635516. 19730150469. 19676244030.
 19668875698. 19655281636. 20067154465. 20149737956. 20476884693. 20459858403. 20707197304. 20813963859. 20641684417. 20508923747.
 20346801752. 20155104658. 20000531133. 20026080044. 19819003859. 19932184267. 19717470559. 19755513409. 19558418502. 19469301554.
 19361331094. 19203819417. 19223566698. 19011739653. 19071131521. 18989360492. 18898895605. 18957923684. 19042042652. 18996694600.
 19023289912. 18975360062. 18895495711. 19012221281. 19260910165. 19063753163. 19298528451. 19546013341. 19679905461. 20287166883.
 20803849167. 21562241908. 21852320596. 22482875341. 22508540505. 22777871228. 22349437401. 22399443557. 22039976472. 21531688824.
 21180691189. 20571504441. 20237811341. 19971124821. 19785388065. 19681706366. 19489911243. 19566329136. 19620296643. 19589327972.
 19655913677. 19242243126. 19186596725. 19004752284. 18849126409. 18597902124. 18439599217. 18407753792. 18354873253. 18199432199.
 18317193608. 18227253809. 18263396376. 18272926514. 18471161716. 18801265732. 19305339094. 19747573845. 20271834750. 20329308557.
 20224755277. 19981699334. 19552372567. 19172793174. 18884435129. 18613800427. 18473026318. 18271522686. 18237517760. 18180525356.
 18047250839. 18254429482. 18228604974. 18399348011. 18858376072. 19179075513. 19707224765. 20134056321. 20457717544. 20376282272.
 20190830460. 19857560195. 19207429758. 18917964463. 18528595734. 18343657950. 18058710885. 18044955434. 18008219760. 18015080233.
 18018100863. 17827413458. 17933363647. 17887672123. 17971405247. 17863881726. 17828371195. 17930868426. 17824740448. 17878491136.
 18038403668. 18228814760. 18239819424. 18618933208. 18623864704. 18979987758. 19143809675. 19581023385. 19632567347. 19961512651.
 20255323002. 20195531894. 19904466956. 19442055470. 19062239335. 18632842296. 18376913736. 18125845741. 17944526863. 17916480682.
 17985008081. 17943132238. 17846749983. 17881137399. 17811368055. 17891355156. 17899802223. 18041815350. 18061789861. 18235696045.
 18539246051. 19104402330. 19695717188. 20781127662. 21831824020. 22478974310. 23252017858. 23992980155. 25091189046. 25482802793.
 26098550437. 26063545443. 25865151561. 24548342001. 23892492372. 22298843984. 21161511954. 20005364429. 19194445193. 18535922946.
 18138518328. 18006740537. 17865806185. 17938304561. 17838486684. 18050770782. 17888288697. 17782138980. 17780510725. 17745948014.
 17786717821. 17807006688. 17804774308. 17719606650. 17812645029. 17876496007. 18097622703. 18228065577. 18110525897. 18398192980.
 18590072195. 18715937156. 19065321840. 19180793283. 19156673132. 19253886686. 19154294052. 19569854415. 20140029851. 21067644843.
 22275179834. 23541056114. 24628424252. 24929785313. 24238394494. 23324356059. 21982321786. 20752120168. 19652836756. 19177533598.
 18881750224. 18624293448. 18549514402. 18332045113. 18404169656. 18214330229. 18265335829. 18202513444. 18285388499. 18447939761.
 18993532473. 19707300372. 20544277114. 21618433098. 22313574506. 22535157085. 22304836486. 21683755571. 20743184686. 19787488335.
 18902830591. 18239126662. 17904107986. 17823466066. 17744334922. 17571359789. 17659651349. 17738711699. 17824775769. 18040033921.
 18294573675. 18725748398. 19461880156. 20311679139. 21004460846. 21519264261. 21816129940. 21782062186. 21229257576. 20461875634.
 19715430953. 19044375512. 18386616849. 18197371994. 17941612232. 17729545313. 17687964410. 17596928433. 17437503113. 17508279491.
 17637216812. 17816969249. 18005075748. 18466303689. 18964801934. 19460083639. 19954294092. 20140761512. 20368941866. 20306962695.
 20176339970. 19766430482. 19641216151. 19399695648. 19133083125. 18864679231. 18595142162. 18444232900. 18090495165. 17865917729.
 17727088158. 17376937982. 17368805550. 17176398729. 17098454432. 17043973766. 17094607469. 17200280797. 17164966107. 17139793385.
 17127435387. 17085073233. 17093146456. 17109272690. 17225689694. 17281921206. 17497978480. 17470722843. 17838786996. 17961978097.
 18119926510. 18525597968. 19047236569. 19658237372. 20416444958. 21191346651. 21824337419. 22654330918. 22922025552. 23141736929.
 23063716156. 22466330134. 21738047277. 20974978780. 20002893146. 19362325666. 18791421898. 18452682082. 18204437113. 18018295611.
 17985262050. 18079185602. 18255629876. 18300164253. 18607411238. 18894391939. 19306377000. 19516721399. 19795004991. 20160894986.
 20090434327. 20013024829. 19805659882. 19678300222. 19238324459. 19131028642. 18948744827. 18708703841. 18742879695. 18803872936.
 18832231821. 18847566822. 18796106113. 18761412738. 18627728070. 18278425279. 18174166311. 18004958819. 17926865180. 17667771921.
 17752995641. 17741540558. 17830822947. 17623594092. 17623254004. 17854497050. 17925715478. 17983771150. 18269483397. 18247496788.
 18482990142. 18523605439. 18577245722. 18499334130. 18417731147. 18364329949. 18288513285. 18157646659. 17827051133. 17760058567.
 17590719229. 17652797040. 17428147895. 17472169533. 17366513037. 17392556119. 17402413445. 17440331960. 17753766175. 17915704195.
