DMC, Unknown, Unknown , anngular mask: 5 deg.
lambda=  2.45010, T=   0.000, dT=  0.000, Date='2021-12-22 10:45:30'
   0.750   0.125 131.875 100000000., sample="Unknown"
 16484086895. 18534303188. 18220917846. 16219330717. 17921252331. 17566642130. 17092365987. 18285151562. 16279571723. 17596152471.
 17864026956. 16970473476. 15336995446. 15857456338. 17625809344. 17358772529. 17655020165. 16326795813. 17650481799. 15970623375.
 17868550258. 16077379696. 15923705925. 15545942319. 15910413865. 16892628573. 16626443729. 18836947018. 16169752933. 16515222622.
 17107457283. 16569964933. 16528705476. 16308552527. 16154371886. 16693686502. 17463986335. 17461377259. 16113888063. 16204349356.
 16741684378. 17295773707. 16795446031. 16275799651. 16370571638. 16745237588. 17924718958. 16081522789. 16099394243. 15323460299.
 15414140358. 15515888026. 14884655634. 14157560934. 13839655862. 13312344066. 13708973288. 13191851736. 14132615718. 13663643922.
 13769559896. 13556790705. 14224961049. 13832899461. 13697159929. 14883926445. 16114737306. 16843972722. 16585529007. 16254979573.
 14408568849. 14425221287. 14314164131. 13789812424. 14236646256. 13460982112. 14045136876. 14163378492. 13856045640. 13627910145.
 13849959920. 13302253457. 13478402886. 13677418931. 13805262079. 13684552161. 13956095291. 13378526457. 13544053902. 13538699564.
 13219501220. 13750271995. 13815415345. 14142968677. 13544306622. 13284759400. 13620121905. 14262138479. 14409204863. 13617636189.
 14088874725. 13838582557. 13950425703. 14162641669. 14156546706. 13872244769. 14173893088. 13672322355. 13941489857. 13872888249.
 14024889360. 13843159231. 13917611390. 13955078360. 13681991774. 14044547289. 15265046631. 16500096001. 17068380549. 17532999231.
 16790050887. 16481912100. 14789481069. 14542040628. 14010329451. 13998433487. 14020946292. 13673309359. 13485471701. 14114082725.
 13996577037. 14245662279. 13656574330. 13954568802. 13753947818. 13861410347. 13561092391. 13507494184. 13818126265. 14223199917.
 13905872816. 14161635932. 13863965997. 14208996163. 14053964803. 13955287174. 13456106624. 13637508838. 13808937963. 13650360613.
 14009809602. 13783655839. 13670238323. 13792650567. 13457631045. 13846301108. 13775336271. 14326833613. 13664061537. 14623566132.
